issue_count,TRANS.zipcode,TRANS.STATE
64,03062,NH
64,07087,NJ
64,10468,NY
64,11729,NY
64,11741,NY
64,11784,NY
64,12601,NY
64,14226,NY
64,19083,PA
64,19119,PA
64,19138,PA
64,19464,PA
64,19901,DE
64,20164,VA
64,20170,VA
64,20601,MD
64,23455,VA
64,27707,NC
64,28211,NC
64,30035,GA
64,30132,GA
64,30265,GA
64,32327,FL
64,32829,FL
64,33166,FL
64,33919,FL
64,43235,OH
64,45231,OH
64,48038,MI
64,48047,MI
64,48124,MI
64,48235,MI
64,48322,MI
64,53223,WI
64,60641,IL
64,60644,IL
64,63114,MO
64,80130,CO
64,80634,CO
64,85340,AZ
64,90211,CA
64,90640,CA
64,91436,CA
64,92064,CA
64,92704,CA
64,93619,CA
64,93940,CA
64,95209,CA
64,97213,OR
64,97214,OR
64,98042,WA
63,07039,NJ
63,07110,NJ
63,08075,NJ
63,08721,NJ
63,08820,NJ
63,10552,NY
63,11220,NY
63,15317,PA
63,20112,VA
63,20724,MD
63,21014,MD
63,21214,MD
63,21217,MD
63,21702,MD
63,23185,VA
63,23227,VA
63,27603,NC
63,32836,FL
63,33461,FL
63,34990,FL
63,35040,AL
63,37043,TN
63,43209,OH
63,43219,OH
63,44646,OH
63,48111,MI
63,55337,MN
63,60426,IL
63,60630,IL
63,60804,IL
63,75040,TX
63,75214,TX
63,75228,TX
63,75230,TX
63,77072,TX
63,77396,TX
63,77477,TX
63,78723,TX
63,80204,CO
63,85018,AZ
63,85205,AZ
63,89521,NV
63,91103,CA
63,91384,CA
63,91411,CA
63,92301,CA
63,92374,CA
63,93010,CA
63,93444,CA
63,93552,CA
63,93675,CA
63,94954,CA
63,95476,CA
63,96707,HI
63,97302,OR
63,97702,OR
63,98027,WA
63,98118,WA
63,98125,WA
62,01701,MA
62,03104,NH
62,06514,CT
62,10012,NY
62,10037,NY
62,10303,NY
62,10472,NY
62,10512,NY
62,19026,PA
62,19426,PA
62,19809,DE
62,20015,DC
62,21114,MD
62,32073,FL
62,32909,FL
62,33328,FL
62,33510,FL
62,33813,FL
62,33905,FL
62,43017,OH
62,45014,OH
62,46208,IN
62,55369,MN
62,70003,LA
62,70119,LA
62,75006,TX
62,75219,TX
62,76053,TX
62,77007,TX
62,78753,TX
62,80111,CO
62,80128,CO
62,85250,AZ
62,89122,NV
62,90038,CA
62,91402,CA
62,91784,CA
62,92833,CA
62,95126,CA
62,95621,CA
62,98685,WA
61,01085,MA
61,02119,MA
61,02302,MA
61,07010,NJ
61,07104,NJ
61,07719,NJ
61,08109,NJ
61,08742,NJ
61,11103,NY
61,14150,NY
61,14609,NY
61,17402,PA
61,19802,DE
61,20169,VA
61,27106,NC
61,27405,NC
61,27407,NC
61,27614,NC
61,28110,NC
61,28546,NC
61,30141,GA
61,30815,GA
61,32804,FL
61,32937,FL
61,33130,FL
61,33702,FL
61,33912,FL
61,37217,TN
61,44212,OH
61,45040,OH
61,45240,OH
61,60085,IL
61,62704,IL
61,63130,MO
61,63146,MO
61,63303,MO
61,73120,OK
61,75154,TX
61,77339,TX
61,78249,TX
61,78253,TX
61,80831,CO
61,90620,CA
61,90638,CA
61,91354,CA
61,91770,CA
61,91773,CA
61,92509,CA
61,92867,CA
61,93004,CA
61,93312,CA
61,93711,CA
61,94597,CA
61,95060,CA
61,95667,CA
61,96003,CA
61,96797,HI
61,97222,OR
61,98023,WA
60,01915,MA
60,02780,MA
60,03801,NH
60,06002,CT
60,06810,CT
60,06880,CT
60,08302,NJ
60,10459,NY
60,10704,NY
60,11411,NY
60,11554,NY
60,11717,NY
60,11720,NY
60,11967,NY
60,14215,NY
60,17602,PA
60,19142,PA
60,19320,PA
60,20165,VA
60,23703,VA
60,31088,GA
60,31210,GA
60,32250,FL
60,32720,FL
60,33928,FL
60,34231,FL
60,34473,FL
60,34476,FL
60,35215,AL
60,43224,OH
60,44094,OH
60,46268,IN
60,55044,MN
60,55106,MN
60,60004,IL
60,60510,IL
60,60564,IL
60,60639,IL
60,63129,MO
60,64081,MO
60,70122,LA
60,76210,TX
60,76262,TX
60,80205,CO
60,80228,CO
60,85041,AZ
60,87121,NM
60,89030,NV
60,89183,NV
60,89506,NV
60,90740,CA
60,92014,CA
60,92651,CA
60,93720,CA
60,95032,CA
60,95688,CA
60,98683,WA
59,02920,RI
59,03103,NH
59,07011,NJ
59,07747,NJ
59,07843,NJ
59,07871,NJ
59,07960,NJ
59,08861,NJ
59,10308,NY
59,10458,NY
59,11725,NY
59,18301,PA
59,19141,PA
59,20136,VA
59,21237,MD
59,22041,VA
59,22401,VA
59,23238,VA
59,27127,NC
59,28412,NC
59,30009,GA
59,30017,GA
59,30291,GA
59,32309,FL
59,33558,FL
59,33603,FL
59,33991,FL
59,36117,AL
59,48073,MI
59,48234,MI
59,49418,MI
59,60010,IL
59,60056,IL
59,60471,IL
59,63110,MO
59,63301,MO
59,66061,KS
59,70058,LA
59,70458,LA
59,74136,OK
59,75087,TX
59,76020,TX
59,76114,TX
59,76248,TX
59,78023,TX
59,80138,CO
59,84121,UT
59,85024,AZ
59,85286,AZ
59,85614,AZ
59,85730,AZ
59,89084,NV
59,90037,CA
59,90065,CA
59,90212,CA
59,92119,CA
59,92675,CA
59,92782,CA
59,94545,CA
59,95746,CA
59,97401,OR
59,98001,WA
59,98109,WA
59,98208,WA
59,98290,WA
58,02703,MA
58,06450,CT
58,07746,NJ
58,18042,PA
58,18045,PA
58,18966,PA
58,19401,PA
58,21009,MD
58,21221,MD
58,22032,VA
58,28540,NC
58,29115,SC
58,30248,GA
58,30314,GA
58,30909,GA
58,32207,FL
58,33143,FL
58,33314,FL
58,33604,FL
58,33707,FL
58,38128,TN
58,39503,MS
58,44109,OH
58,44137,OH
58,44145,OH
58,45140,OH
58,46205,IN
58,48336,MI
58,55024,MN
58,75028,TX
58,75074,TX
58,75089,TX
58,77040,TX
58,77493,TX
58,78640,TX
58,80209,CO
58,80906,CO
58,85143,AZ
58,85331,AZ
58,90605,CA
58,91602,CA
58,91706,CA
58,92040,CA
58,92124,CA
58,93001,CA
58,93401,CA
58,95834,CA
58,98682,WA
57,01913,MA
57,02072,MA
57,02886,RI
57,07410,NJ
57,07621,NJ
57,07748,NJ
57,08088,NJ
57,10566,NY
57,10583,NY
57,11572,NY
57,12401,NY
57,12866,NY
57,17331,PA
57,19154,PA
57,22152,VA
57,23113,VA
57,23701,VA
57,24073,VA
57,29579,SC
57,30120,GA
57,32578,FL
57,32701,FL
57,33019,FL
57,33570,FL
57,33909,FL
57,33967,FL
57,37918,TN
57,38118,TN
57,38305,TN
57,43204,OH
57,44720,OH
57,45044,OH
57,48009,MI
57,48154,MI
57,60062,IL
57,60108,IL
57,60169,IL
57,60302,IL
57,64133,MO
57,70072,LA
57,70816,LA
57,75038,TX
57,77063,TX
57,78209,TX
57,78233,TX
57,85021,AZ
57,85204,AZ
57,85392,AZ
57,89044,NV
57,90814,CA
57,91790,CA
57,92069,CA
57,92586,CA
57,92868,CA
57,93727,CA
57,94580,CA
57,94585,CA
57,94952,CA
57,97008,OR
57,97405,OR
56,02127,MA
56,06095,CT
56,07450,NJ
56,07860,NJ
56,08360,NJ
56,10065,NY
56,10451,NY
56,10461,NY
56,10598,NY
56,10705,NY
56,11050,NY
56,12065,NY
56,14224,NY
56,15601,PA
56,19102,PA
56,19130,PA
56,19147,PA
56,20783,MD
56,20879,MD
56,21030,MD
56,21801,MD
56,22302,VA
56,23226,VA
56,29063,SC
56,29072,SC
56,30329,GA
56,33054,FL
56,33446,FL
56,33498,FL
56,33703,FL
56,34209,FL
56,34472,FL
56,43004,OH
56,43147,OH
56,44111,OH
56,48186,MI
56,60435,IL
56,60803,IL
56,63122,MO
56,75081,TX
56,75146,TX
56,75252,TX
56,77382,TX
56,80004,CO
56,83646,ID
56,85122,AZ
56,85249,AZ
56,90265,CA
56,90660,CA
56,93309,CA
56,94014,CA
56,94530,CA
56,95120,CA
56,95618,CA
56,95662,CA
56,95826,CA
56,97123,OR
56,97230,OR
56,97402,OR
56,98373,WA
55,02472,MA
55,06405,CT
55,06611,CT
55,07054,NJ
55,07203,NJ
55,07701,NJ
55,07836,NJ
55,07840,NJ
55,08015,NJ
55,08401,NJ
55,08731,NJ
55,10007,NY
55,11367,NY
55,11414,NY
55,11742,NY
55,15237,PA
55,18360,PA
55,19087,PA
55,20905,MD
55,27545,NC
55,28405,NC
55,29073,SC
55,30736,GA
55,31322,GA
55,32176,FL
55,32724,FL
55,33040,FL
55,33543,FL
55,33774,FL
55,33809,FL
55,34236,FL
55,34606,FL
55,34654,FL
55,34772,FL
55,35242,AL
55,44039,OH
55,44108,OH
55,45238,OH
55,48203,MI
55,70056,LA
55,70065,LA
55,76022,TX
55,77090,TX
55,80239,CO
55,80537,CO
55,83642,ID
55,85051,AZ
55,85201,AZ
55,85629,AZ
55,89120,NV
55,91321,CA
55,91801,CA
55,91950,CA
55,93033,CA
55,93308,CA
55,94703,CA
55,95128,CA
55,97526,OR
54,07076,NJ
54,08003,NJ
54,10562,NY
54,11553,NY
54,11570,NY
54,18702,PA
54,19038,PA
54,19132,PA
54,19703,DE
54,20110,VA
54,20191,VA
54,20659,MD
54,20832,MD
54,21040,MD
54,21201,MD
54,27540,NC
54,27609,NC
54,27613,NC
54,28079,NC
54,28451,NC
54,29651,SC
54,30327,GA
54,32162,FL
54,32750,FL
54,32935,FL
54,33004,FL
54,33611,FL
54,33713,FL
54,34109,FL
54,34221,FL
54,34243,FL
54,37076,TN
54,37128,TN
54,37203,TN
54,43130,OH
54,44132,OH
54,44139,OH
54,44312,OH
54,45013,OH
54,48228,MI
54,48320,MI
54,53217,WI
54,55110,MN
54,55406,MN
54,60156,IL
54,60466,IL
54,60504,IL
54,63034,MO
54,75216,TX
54,80124,CO
54,80207,CO
54,80241,CO
54,80401,CO
54,84107,UT
54,85209,AZ
54,85750,AZ
54,87105,NM
54,89032,NV
54,90062,CA
54,90601,CA
54,90808,CA
54,91780,CA
54,93455,CA
54,94025,CA
54,94116,CA
54,94505,CA
54,94506,CA
54,95135,CA
54,97202,OR
54,97232,OR
54,98032,WA
53,01810,MA
53,02135,MA
53,02889,RI
53,06460,CT
53,06710,CT
53,10035,NY
53,11224,NY
53,11703,NY
53,11763,NY
53,12553,NY
53,17111,PA
53,19027,PA
53,20695,MD
53,21076,MD
53,21213,MD
53,21742,MD
53,22150,VA
53,22206,VA
53,22556,VA
53,22901,VA
53,23434,VA
53,23601,VA
53,29910,SC
53,32065,FL
53,32226,FL
53,32507,FL
53,32608,FL
53,33125,FL
53,33187,FL
53,33417,FL
53,33626,FL
53,33755,FL
53,37066,TN
53,43015,OH
53,45601,OH
53,48034,MI
53,48174,MI
53,48223,MI
53,48237,MI
53,55117,MN
53,55304,MN
53,60074,IL
53,60087,IL
53,60102,IL
53,60123,IL
53,60540,IL
53,60609,IL
53,62221,IL
53,68134,NE
53,70128,LA
53,71111,LA
53,74012,OK
53,75240,TX
53,76015,TX
53,76109,TX
53,77071,TX
53,80525,CO
53,83686,ID
53,83709,ID
53,85259,AZ
53,85712,AZ
53,85741,AZ
53,89002,NV
53,89436,NV
53,90272,CA
53,90604,CA
53,91752,CA
53,92604,CA
53,93036,CA
53,93277,CA
53,94043,CA
53,94102,CA
53,94118,CA
53,95132,CA
53,95661,CA
53,95829,CA
53,96793,HI
53,96813,HI
53,97080,OR
53,98006,WA
53,98513,WA
52,01030,MA
52,01760,MA
52,01906,MA
52,02554,MA
52,02908,RI
52,03054,NH
52,03079,NH
52,03820,NH
52,07090,NJ
52,08034,NJ
52,08037,NJ
52,08052,NJ
52,10710,NY
52,17601,PA
52,18102,PA
52,18302,PA
52,19063,PA
52,20613,MD
52,21202,MD
52,23294,VA
52,23323,VA
52,27215,NC
52,27502,NC
52,27834,NC
52,28409,NC
52,29687,SC
52,33189,FL
52,33331,FL
52,33431,FL
52,33487,FL
52,33569,FL
52,33606,FL
52,33756,FL
52,33761,FL
52,34683,FL
52,43065,OH
52,45342,OH
52,48126,MI
52,60104,IL
52,60554,IL
52,60645,IL
52,60659,IL
52,63385,MO
52,74133,OK
52,75010,TX
52,77006,TX
52,78727,TX
52,80229,CO
52,85248,AZ
52,86442,AZ
52,89115,NV
52,89509,NV
52,90023,CA
52,90032,CA
52,90262,CA
52,91201,CA
52,91504,CA
52,91763,CA
52,92107,CA
52,92672,CA
52,93420,CA
52,94401,CA
52,94609,CA
52,95050,CA
52,95210,CA
52,95842,CA
52,96002,CA
52,97116,OR
52,97520,OR
52,98037,WA
52,98055,WA
52,98092,WA
52,98101,WA
52,98405,WA
52,98661,WA
51,04401,ME
51,06484,CT
51,06614,CT
51,06811,CT
51,06820,CT
51,06830,CT
51,07081,NJ
51,10302,NY
51,10455,NY
51,11423,NY
51,14580,NY
51,15210,PA
51,17110,PA
51,18974,PA
51,19151,PA
51,19153,PA
51,19406,PA
51,23805,VA
51,28203,NC
51,29412,SC
51,29650,SC
51,30014,GA
51,30269,GA
51,30813,GA
51,32526,FL
51,32751,FL
51,32812,FL
51,33545,FL
51,33705,FL
51,33708,FL
51,33881,FL
51,33901,FL
51,34470,FL
51,34652,FL
51,35758,AL
51,37130,TN
51,37174,TN
51,37363,TN
51,38141,TN
51,40601,KY
51,43082,OH
51,43119,OH
51,44070,OH
51,44102,OH
51,44133,OH
51,44203,OH
51,45417,OH
51,48185,MI
51,53224,WI
51,55372,MN
51,60025,IL
51,60154,IL
51,75234,TX
51,77008,TX
51,77056,TX
51,78217,TX
51,85013,AZ
51,85206,AZ
51,85212,AZ
51,85297,AZ
51,85705,AZ
51,92887,CA
51,93105,CA
51,93291,CA
51,94941,CA
51,95401,CA
51,95404,CA
51,97217,OR
51,98087,WA
50,01545,MA
50,01902,MA
50,04042,ME
50,06512,CT
50,06790,CT
50,11222,NY
50,11364,NY
50,11428,NY
50,12590,NY
50,14127,NY
50,17112,PA
50,18643,PA
50,19006,PA
50,19134,PA
50,22026,VA
50,22311,VA
50,23453,VA
50,23803,VA
50,23836,VA
50,24541,VA
50,27103,NC
50,28306,NC
50,30317,GA
50,30506,GA
50,31405,GA
50,32034,FL
50,32084,FL
50,32127,FL
50,32277,FL
50,32506,FL
50,33460,FL
50,33559,FL
50,33618,FL
50,33625,FL
50,33710,FL
50,33781,FL
50,34135,FL
50,34698,FL
50,36116,AL
50,40229,KY
50,43085,OH
50,44143,OH
50,45237,OH
50,48125,MI
50,48240,MI
50,48312,MI
50,53222,WI
50,55433,MN
50,57106,SD
50,60030,IL
50,60120,IL
50,60516,IL
50,60527,IL
50,60827,IL
50,63368,MO
50,75241,TX
50,76040,TX
50,77301,TX
50,77381,TX
50,80010,CO
50,80112,CO
50,80129,CO
50,80224,CO
50,80249,CO
50,84095,UT
50,85083,AZ
50,85364,AZ
50,89156,NV
50,89502,NV
50,90010,CA
50,90505,CA
50,90732,CA
50,91303,CA
50,91702,CA
50,91722,CA
50,91945,CA
50,92337,CA
50,92602,CA
50,93041,CA
50,93422,CA
50,93446,CA
50,94010,CA
50,97015,OR
50,97030,OR
50,97128,OR
50,97224,OR
50,97306,OR
50,98003,WA
50,98036,WA
50,98059,WA
50,98121,WA
50,98144,WA
50,99205,WA
49,01702,MA
49,02125,MA
49,02128,MA
49,02131,MA
49,02145,MA
49,06492,CT
49,06854,CT
49,07013,NJ
49,07070,NJ
49,07208,NJ
49,07607,NJ
49,07652,NJ
49,07675,NJ
49,08638,NJ
49,08844,NJ
49,08865,NJ
49,11552,NY
49,15212,PA
49,18062,PA
49,18201,PA
49,19126,PA
49,19454,PA
49,19810,DE
49,21001,MD
49,21037,MD
49,21204,MD
49,22180,VA
49,22630,VA
49,23221,VA
49,23503,VA
49,27107,NC
49,27705,NC
49,28054,NC
49,28270,NC
49,29680,SC
49,32114,FL
49,32211,FL
49,32958,FL
49,34110,FL
49,34202,FL
49,34207,FL
49,34212,FL
49,35810,AL
49,37343,TN
49,38002,TN
49,40509,KY
49,43040,OH
49,43054,OH
49,43614,OH
49,43725,OH
49,44129,OH
49,48178,MI
49,55407,MN
49,60035,IL
49,60107,IL
49,60417,IL
49,63125,MO
49,70810,LA
49,72204,AR
49,73072,OK
49,76086,TX
49,77044,TX
49,78210,TX
49,78213,TX
49,79414,TX
49,80122,CO
49,84119,UT
49,85042,AZ
49,85298,AZ
49,85302,AZ
49,90710,CA
49,90755,CA
49,92543,CA
49,93311,CA
49,94131,CA
49,94555,CA
49,94596,CA
49,95118,CA
49,95361,CA
49,95391,CA
49,95827,CA
49,97034,OR
49,98031,WA
49,98226,WA
49,98375,WA
48,02919,RI
48,07801,NJ
48,08005,NJ
48,08904,NJ
48,11801,NY
48,12180,NY
48,14223,NY
48,17055,PA
48,19015,PA
48,19018,PA
48,19103,PA
48,19958,DE
48,21015,MD
48,21046,MD
48,22181,VA
48,22655,VA
48,23435,VA
48,23608,VA
48,27330,NC
48,28209,NC
48,30143,GA
48,30306,GA
48,32129,FL
48,32773,FL
48,36532,AL
48,36695,AL
48,37129,TN
48,40299,KY
48,40475,KY
48,43055,OH
48,44224,OH
48,46038,IN
48,46060,IN
48,48220,MI
48,48307,MI
48,48334,MI
48,49508,MI
48,53225,WI
48,55379,MN
48,60047,IL
48,60067,IL
48,60126,IL
48,60446,IL
48,60654,IL
48,63121,MO
48,70131,LA
48,74014,OK
48,75061,TX
48,75201,TX
48,75703,TX
48,77009,TX
48,77021,TX
48,77034,TX
48,77045,TX
48,77066,TX
48,77099,TX
48,77354,TX
48,77471,TX
48,77581,TX
48,77845,TX
48,78741,TX
48,80922,CO
48,82001,WY
48,84081,UT
48,85139,AZ
48,85304,AZ
48,89144,NV
48,89434,NV
48,91040,CA
48,91351,CA
48,91724,CA
48,92083,CA
48,92203,CA
48,92585,CA
48,92860,CA
48,94589,CA
48,94903,CA
48,94928,CA
48,95482,CA
48,95969,CA
48,96734,HI
48,97062,OR
48,97478,OR
48,98198,WA
47,03102,NH
47,03301,NH
47,03867,NH
47,06877,CT
47,07310,NJ
47,07950,NJ
47,08610,NJ
47,10040,NY
47,11379,NY
47,11501,NY
47,15217,PA
47,17013,PA
47,17050,PA
47,19125,PA
47,20866,MD
47,21223,MD
47,21704,MD
47,21771,MD
47,21784,MD
47,22039,VA
47,23860,VA
47,28115,NC
47,29407,SC
47,29420,SC
47,29501,SC
47,30307,GA
47,31204,GA
47,32209,FL
47,32312,FL
47,32566,FL
47,33884,FL
47,34203,FL
47,34238,FL
47,34769,FL
47,35405,AL
47,37167,TN
47,41017,KY
47,43214,OH
47,44106,OH
47,44125,OH
47,46220,IN
47,48167,MI
47,48214,MI
47,48236,MI
47,48315,MI
47,50315,IA
47,52722,IA
47,55112,MN
47,59901,MT
47,60201,IL
47,60631,IL
47,60655,IL
47,62703,IL
47,63010,MO
47,63123,MO
47,64114,MO
47,66213,KS
47,75039,TX
47,75078,TX
47,75137,TX
47,75181,TX
47,75231,TX
47,76078,TX
47,76148,TX
47,77014,TX
47,78216,TX
47,78749,TX
47,79938,TX
47,81007,CO
47,84043,UT
47,85202,AZ
47,85284,AZ
47,85635,AZ
47,89511,NV
47,90015,CA
47,90242,CA
47,90401,CA
47,90603,CA
47,90810,CA
47,90813,CA
47,92058,CA
47,92220,CA
47,92264,CA
47,92583,CA
47,92707,CA
47,93307,CA
47,94104,CA
47,94127,CA
47,94607,CA
47,95131,CA
47,95603,CA
47,95818,CA
47,96816,HI
47,97501,OR
47,98072,WA
47,98155,WA
47,98271,WA
47,98312,WA
47,98370,WA
47,98503,WA
46,02149,MA
46,02186,MA
46,02860,RI
46,06770,CT
46,07008,NJ
46,07044,NJ
46,07920,NJ
46,08062,NJ
46,08205,NJ
46,08505,NJ
46,08822,NJ
46,08879,NJ
46,08901,NJ
46,10033,NY
46,10075,NY
46,10471,NY
46,10970,NY
46,11228,NY
46,11563,NY
46,11692,NY
46,11793,NY
46,14606,NY
46,14619,NY
46,18017,PA
46,18018,PA
46,19606,PA
46,19608,PA
46,21157,MD
46,21227,MD
46,22303,VA
46,23229,VA
46,27617,NC
46,28104,NC
46,28303,NC
46,28376,NC
46,29707,SC
46,31406,GA
46,32086,FL
46,32222,FL
46,32459,FL
46,32504,FL
46,32713,FL
46,32952,FL
46,33772,FL
46,34691,FL
46,34736,FL
46,37067,TN
46,38104,TN
46,38671,MS
46,39110,MS
46,48183,MI
46,49417,MI
46,55113,MN
46,55311,MN
46,55434,MN
46,60007,IL
46,60133,IL
46,60139,IL
46,60174,IL
46,60188,IL
46,60430,IL
46,60441,IL
46,61704,IL
46,63137,MO
46,66212,KS
46,70360,LA
46,73160,OK
46,75069,TX
46,77389,TX
46,80132,CO
46,80227,CO
46,84047,UT
46,85015,AZ
46,85207,AZ
46,85388,AZ
46,87505,NM
46,88005,NM
46,89134,NV
46,90056,CA
46,90057,CA
46,90501,CA
46,91361,CA
46,92570,CA
46,93117,CA
46,94019,CA
46,94132,CA
46,94563,CA
46,95407,CA
46,96744,HI
46,98002,WA
46,98105,WA
46,98502,WA
45,01923,MA
45,03053,NH
45,03055,NH
45,06040,CT
45,07006,NJ
45,07424,NJ
45,08077,NJ
45,08085,NJ
45,08619,NJ
45,08876,NJ
45,10030,NY
45,10509,NY
45,10573,NY
45,11731,NY
45,11747,NY
45,14216,NY
45,19002,PA
45,20855,MD
45,21093,MD
45,21158,MD
45,22406,VA
45,23513,VA
45,27858,NC
45,30054,GA
45,30360,GA
45,32205,FL
45,32606,FL
45,32962,FL
45,33144,FL
45,33406,FL
45,33572,FL
45,33619,FL
45,33701,FL
45,34714,FL
45,38115,TN
45,40219,KY
45,44022,OH
45,44112,OH
45,44870,OH
45,46033,IN
45,48033,MI
45,48170,MI
45,48227,MI
45,48390,MI
45,48911,MI
45,53202,WI
45,53214,WI
45,60076,IL
45,60515,IL
45,60542,IL
45,60601,IL
45,63104,MO
45,63119,MO
45,63138,MO
45,64118,MO
45,65202,MO
45,65203,MO
45,75050,TX
45,76065,TX
45,78504,TX
45,78572,TX
45,78734,TX
45,79413,TX
45,80120,CO
45,80203,CO
45,80221,CO
45,80247,CO
45,80916,CO
45,80917,CO
45,86409,AZ
45,87109,NM
45,89081,NV
45,90303,CA
45,91203,CA
45,91741,CA
45,91914,CA
45,95054,CA
45,95492,CA
45,96761,HI
45,97209,OR
45,97502,OR
45,98106,WA
45,99336,WA
44,01420,MA
44,01841,MA
44,01880,MA
44,02895,RI
44,02914,RI
44,06109,CT
44,06489,CT
44,06513,CT
44,07095,NJ
44,07869,NJ
44,08055,NJ
44,10454,NY
44,10530,NY
44,10960,NY
44,11356,NY
44,11427,NY
44,11575,NY
44,14120,NY
44,15501,PA
44,19115,PA
44,20740,MD
44,28052,NC
44,28560,NC
44,29325,SC
44,30028,GA
44,30071,GA
44,30346,GA
44,30809,GA
44,31324,GA
44,32003,FL
44,32043,FL
44,32217,FL
44,32548,FL
44,32901,FL
44,33010,FL
44,33174,FL
44,34108,FL
44,34690,FL
44,37207,TN
44,40503,KY
44,42701,KY
44,44149,OH
44,44221,OH
44,45840,OH
44,46342,IN
44,48045,MI
44,48071,MI
44,48080,MI
44,48225,MI
44,48323,MI
44,60053,IL
44,60187,IL
44,60506,IL
44,60517,IL
44,74011,OK
44,75001,TX
44,75134,TX
44,76008,TX
44,76104,TX
44,80113,CO
44,80439,CO
44,80602,CO
44,80920,CO
44,80923,CO
44,85257,AZ
44,85351,AZ
44,85381,AZ
44,85746,AZ
44,89102,NV
44,89145,NV
44,90020,CA
44,91202,CA
44,92105,CA
44,92201,CA
44,92270,CA
44,94507,CA
44,94520,CA
44,94621,CA
44,95682,CA
44,95926,CA
44,97060,OR
44,97068,OR
44,97220,OR
44,97266,OR
43,01824,MA
43,01867,MA
43,02026,MA
43,02043,MA
43,06850,CT
43,07059,NJ
43,07103,NJ
43,07112,NJ
43,08812,NJ
43,10603,NY
43,10708,NY
43,18951,PA
43,19047,PA
43,19114,PA
43,19355,PA
43,20871,MD
43,27284,NC
43,27455,NC
43,28208,NC
43,28411,NC
43,28607,NC
43,30605,GA
43,31525,GA
43,32097,FL
43,32233,FL
43,32301,FL
43,32757,FL
43,32789,FL
43,33013,FL
43,33030,FL
43,33154,FL
43,33323,FL
43,33612,FL
43,33948,FL
43,33971,FL
43,34233,FL
43,34286,FL
43,34982,FL
43,37087,TN
43,37922,TN
43,43221,OH
43,43227,OH
43,43613,OH
43,44095,OH
43,45069,OH
43,45150,OH
43,45211,OH
43,46074,IN
43,48843,MI
43,48917,MI
43,49506,MI
43,53142,WI
43,60046,IL
43,60452,IL
43,60462,IL
43,60623,IL
43,60714,IL
43,61008,IL
43,65807,MO
43,70068,LA
43,70115,LA
43,70817,LA
43,73071,OK
43,74055,OK
43,76182,TX
43,76209,TX
43,77377,TX
43,78041,TX
43,78701,TX
43,78703,TX
43,78750,TX
43,80526,CO
43,80910,CO
43,85395,AZ
43,87123,NM
43,88001,NM
43,90240,CA
43,90404,CA
43,90680,CA
43,91737,CA
43,92808,CA
43,92831,CA
43,93108,CA
43,93257,CA
43,94002,CA
43,94062,CA
43,94123,CA
43,94402,CA
43,94564,CA
43,94603,CA
43,97035,OR
43,97301,OR
43,98229,WA
43,98445,WA
42,01752,MA
42,02150,MA
42,02816,RI
42,02888,RI
42,06360,CT
42,07016,NJ
42,07108,NJ
42,07734,NJ
42,10460,NY
42,10541,NY
42,11415,NY
42,11798,NY
42,11950,NY
42,18014,PA
42,19090,PA
42,19139,PA
42,19966,DE
42,20121,VA
42,20657,MD
42,21078,MD
42,21146,MD
42,21601,MD
42,22043,VA
42,23061,VA
42,23602,VA
42,27514,NC
42,27606,NC
42,27704,NC
42,29360,SC
42,30233,GA
42,33330,FL
42,33412,FL
42,33449,FL
42,33763,FL
42,33771,FL
42,33907,FL
42,34480,FL
42,37040,TN
42,37064,TN
42,38111,TN
42,38134,TN
42,39047,MS
42,40383,KY
42,43035,OH
42,43560,OH
42,44135,OH
42,44241,OH
42,45420,OH
42,46235,IN
42,46239,IN
42,48035,MI
42,48091,MI
42,48238,MI
42,53211,WI
42,53704,WI
42,55419,MN
42,55443,MN
42,55447,MN
42,55901,MN
42,60005,IL
42,60090,IL
42,60098,IL
42,60490,IL
42,60544,IL
42,60559,IL
42,64055,MO
42,68114,NE
42,70005,LA
42,70123,LA
42,70448,LA
42,70461,LA
42,73112,OK
42,75235,TX
42,75605,TX
42,76082,TX
42,78259,TX
42,79412,TX
42,80003,CO
42,80501,CO
42,85037,AZ
42,85053,AZ
42,85210,AZ
42,85335,AZ
42,90260,CA
42,90504,CA
42,91006,CA
42,91377,CA
42,91502,CA
42,91901,CA
42,92029,CA
42,92240,CA
42,93635,CA
42,94070,CA
42,94121,CA
42,94707,CA
42,95062,CA
42,95138,CA
42,95337,CA
42,95382,CA
42,95409,CA
42,95928,CA
42,96818,HI
42,97527,OR
42,98026,WA
42,98146,WA
42,98201,WA
42,98277,WA
42,98366,WA
41,01890,MA
41,02062,MA
41,02760,MA
41,02806,RI
